filename,reference_id,kadid_distortion_type,kadid_distortion_level,dmos,quality_score,blur,underexposure,overexposure,noise,corruption
I38_01_05.png,I38,Gaussian blur,5,1.43,10.75,1,0,0,0,1
I38_24_01.png,I38,High sharpen,1,3.7,67.5,0,0,0,0,0
I38_24_02.png,I38,High sharpen,2,2.73,43.25,0,0,0,0,0
I38_24_03.png,I38,High sharpen,3,1.87,21.75,0,0,0,0,0
I38_24_04.png,I38,High sharpen,4,1.6,15.0,0,0,0,0,0
I38_24_05.png,I38,High sharpen,5,1.27,6.75,0,0,0,0,1
I38_13_01.png,I38,Impulse noise,1,3.2,55.0,0,0,0,0,0
I38_13_02.png,I38,Impulse noise,2,2.67,41.75,0,0,0,0,0
I38_13_03.png,I38,Impulse noise,3,2.27,31.75,0,0,0,1,0
I38_13_04.png,I38,Impulse noise,4,2.23,30.75,0,0,0,1,0
I38_13_05.png,I38,Impulse noise,5,2.1,27.5,0,0,0,1,1
I38_10_01.png,I38,JPEG,1,4.2,80.0,0,0,0,0,0
I38_10_02.png,I38,JPEG,2,4.32,83.0,0,0,0,0,0
I38_10_03.png,I38,JPEG,3,3.2,55.0,0,0,0,0,1
I38_10_04.png,I38,JPEG,4,1.77,19.25,0,0,0,0,1
I38_10_05.png,I38,JPEG,5,1.17,4.25,0,0,0,0,1
I38_09_01.png,I38,JPEG2000,1,4.77,94.25,0,0,0,0,0
I38_09_02.png,I38,JPEG2000,2,4.77,94.25,0,0,0,0,0
I38_09_03.png,I38,JPEG2000,3,4.53,88.25,0,0,0,0,1
I38_09_04.png,I38,JPEG2000,4,3.7,67.5,0,0,0,0,1
I38_09_05.png,I38,JPEG2000,5,1.83,20.75,0,0,0,0,1
I38_19_01.png,I38,Jitter,1,4.5,87.5,0,0,0,0,0
I38_19_02.png,I38,Jitter,2,4.23,80.75,0,0,0,0,0
I38_19_03.png,I38,Jitter,3,3.17,54.25,0,0,0,0,0
I38_19_04.png,I38,Jitter,4,1.67,16.75,0,0,0,0,0
I38_19_05.png,I38,Jitter,5,1.23,5.75,0,0,0,0,1
I38_02_01.png,I38,Lens blur,1,3.93,73.25,0,0,0,0,0
I38_02_02.png,I38,Lens blur,2,2.43,35.75,0,0,0,0,0
I38_02_03.png,I38,Lens blur,3,1.93,23.25,1,0,0,0,0
I38_02_04.png,I38,Lens blur,4,1.4,10.0,1,0,0,0,0
I38_02_05.png,I38,Lens blur,5,1.27,6.75,1,0,0,0,1
I38_18_01.png,I38,Mean shift,1,4.07,76.75,0,0,0,0,0
I38_18_02.png,I38,Mean shift,2,4.65,91.25,0,0,0,0,0
I38_18_03.png,I38,Mean shift,3,4.73,93.25,0,0,0,0,0
I38_18_04.png,I38,Mean shift,4,4.03,75.75,0,0,0,0,0
I38_18_05.png,I38,Mean shift,5,4.1,77.5,0,0,0,0,1
I38_03_01.png,I38,Motion blur,1,4.67,91.75,0,0,0,0,0
I38_03_02.png,I38,Motion blur,2,4.2,80.0,0,0,0,0,0
I38_03_03.png,I38,Motion blur,3,3.23,55.75,1,0,0,0,0
I38_03_04.png,I38,Motion blur,4,2.3,32.5,1,0,0,0,0
I38_03_05.png,I38,Motion blur,5,1.77,19.25,1,0,0,0,1
I38_14_01.png,I38,Multiplicative noise,1,4.37,84.25,0,0,0,0,0
I38_14_02.png,I38,Multiplicative noise,2,3.27,56.75,0,0,0,0,0
I38_14_03.png,I38,Multiplicative noise,3,2.9,47.5,0,0,0,1,0
I38_14_04.png,I38,Multiplicative noise,4,2.43,35.75,0,0,0,1,0
I38_14_05.png,I38,Multiplicative noise,5,1.73,18.25,0,0,0,1,1
I38_20_01.png,I38,Non-eccentricity patch,1,4.53,88.25,0,0,0,0,0
I38_20_02.png,I38,Non-eccentricity patch,2,4.03,75.75,0,0,0,0,0
I38_20_03.png,I38,Non-eccentricity patch,3,4.27,81.75,0,0,0,0,0
I38_20_04.png,I38,Non-eccentricity patch,4,4.3,82.5,0,0,0,0,0
I38_20_05.png,I38,Non-eccentricity patch,5,3.4,60.0,0,0,0,0,1
I38_21_01.png,I38,Pixelate,1,2.53,38.25,0,0,0,0,0
I38_21_02.png,I38,Pixelate,2,2.27,31.75,0,0,0,0,0
I38_21_03.png,I38,Pixelate,3,2.3,32.5,0,0,0,0,0
I38_21_04.png,I38,Pixelate,4,2.73,43.25,0,0,0,0,0
I38_21_05.png,I38,Pixelate,5,1.57,14.25,0,0,0,0,1
I38_22_01.png,I38,Quantization,1,4.0,75.0,0,0,0,0,0
I38_22_02.png,I38,Quantization,2,2.9,47.5,0,0,0,0,0
I38_22_03.png,I38,Quantization,3,3.1,52.5,0,0,0,0,0
I38_22_04.png,I38,Quantization,4,2.77,44.25,0,0,0,0,0
I38_22_05.png,I38,Quantization,5,2.2,30.0,0,0,0,0,1
I38_11_01.png,I38,White noise,1,3.47,61.75,0,0,0,0,0
I38_11_02.png,I38,White noise,2,2.97,49.25,0,0,0,0,0
I38_11_03.png,I38,White noise,3,2.77,44.25,0,0,0,1,0
I38_11_04.png,I38,White noise,4,2.5,37.5,0,0,0,1,0
I38_11_05.png,I38,White noise,5,2.03,25.75,0,0,0,1,1
I38_12_01.png,I38,White noise in color component,1,4.3,82.5,0,0,0,0,0
I38_12_02.png,I38,White noise in color component,2,3.23,55.75,0,0,0,0,0
I38_12_03.png,I38,White noise in color component,3,2.6,40.0,0,0,0,1,0
I38_12_04.png,I38,White noise in color component,4,2.33,33.25,0,0,0,1,0
I38_12_05.png,I38,White noise in color component,5,2.2,30.0,0,0,0,1,1
I38.png,I38,none,0,,100.0,0,0,0,0,0
I39_16_01.png,I39,Brighten,1,4.53,88.25,0,0,0,0,0
I39_16_02.png,I39,Brighten,2,4.53,88.25,0,0,0,0,0
I39_16_03.png,I39,Brighten,3,4.3,82.5,0,0,1,0,0
I39_16_04.png,I39,Brighten,4,3.1,52.5,0,0,1,0,0
I39_16_05.png,I39,Brighten,5,1.5,12.5,0,0,1,0,1
I39_23_01.png,I39,Color block,1,2.5,37.5,0,0,0,0,0
I39_23_02.png,I39,Color block,2,2.39,34.75,0,0,0,0,0
I39_23_03.png,I39,Color block,3,2.33,33.25,0,0,0,0,1
I39_23_04.png,I39,Color block,4,2.1,27.5,0,0,0,0,1
I39_23_05.png,I39,Color block,5,1.97,24.25,0,0,0,0,1
I39_04_01.png,I39,Color diffusion,1,4.63,90.75,0,0,0,0,0
I39_04_02.png,I39,Color diffusion,2,1.67,16.75,0,0,0,0,0
I39_04_03.png,I39,Color diffusion,3,1.3,7.5,0,0,0,0,0
I39_04_04.png,I39,Color diffusion,4,1.2,5.0,0,0,0,0,0
I39_04_05.png,I39,Color diffusion,5,1.17,4.25,0,0,0,0,1
I39_06_01.png,I39,Color quantization,1,4.37,84.25,0,0,0,0,0
I39_06_02.png,I39,Color quantization,2,4.33,83.25,0,0,0,0,0
I39_06_03.png,I39,Color quantization,3,4.33,83.25,0,0,0,0,1
I39_06_04.png,I39,Color quantization,4,3.53,63.25,0,0,0,0,1
I39_06_05.png,I39,Color quantization,5,3.03,50.75,0,0,0,0,1
I39_07_01.png,I39,Color saturation 1,1,2.39,34.75,0,0,0,0,0
I39_07_02.png,I39,Color saturation 1,2,2.07,26.75,0,0,0,0,0
I39_07_03.png,I39,Color saturation 1,3,1.7,17.5,0,0,0,0,0
I39_07_04.png,I39,Color saturation 1,4,2.27,31.75,0,0,0,0,0
I39_07_05.png,I39,Color saturation 1,5,1.9,22.5,0,0,0,0,1
I39_08_01.png,I39,Color saturation 2,1,4.63,90.75,0,0,0,0,0
I39_08_02.png,I39,Color saturation 2,2,2.83,45.75,0,0,0,0,0
I39_08_03.png,I39,Color saturation 2,3,1.74,18.5,0,0,0,0,0
I39_08_04.png,I39,Color saturation 2,4,1.33,8.25,0,0,0,0,0
I39_08_05.png,I39,Color saturation 2,5,1.13,3.25,0,0,0,0,1
I39_05_01.png,I39,Color shift,1,4.23,80.75,0,0,0,0,0
I39_05_02.png,I39,Color shift,2,2.63,40.75,0,0,0,0,0
I39_05_03.png,I39,Color shift,3,1.53,13.25,0,0,0,0,0
I39_05_04.png,I39,Color shift,4,1.47,11.75,0,0,0,0,0
I39_05_05.png,I39,Color shift,5,1.5,12.5,0,0,0,0,1
I39_25_01.png,I39,Contrast change,1,3.77,69.25,0,0,0,0,0
I39_25_02.png,I39,Contrast change,2,4.23,80.75,0,0,0,0,0
I39_25_03.png,I39,Contrast change,3,4.67,91.75,0,0,0,0,0
I39_25_04.png,I39,Contrast change,4,4.37,84.25,0,0,0,0,0
I39_25_05.png,I39,Contrast change,5,3.77,69.25,0,0,0,0,1
I39_17_01.png,I39,Darken,1,4.63,90.75,0,0,0,0,0
I39_17_02.png,I39,Darken,2,4.77,94.25,0,0,0,0,0
I39_17_03.png,I39,Darken,3,4.6,90.0,0,1,0,0,0
I39_17_04.png,I39,Darken,4,3.77,69.25,0,1,0,0,0
I39_17_05.png,I39,Darken,5,2.1,27.5,0,1,0,0,1
I39_15_01.png,I39,Denoise,1,4.13,78.25,0,0,0,0,0
I39_15_02.png,I39,Denoise,2,3.4,60.0,0,0,0,0,0
I39_15_03.png,I39,Denoise,3,2.57,39.25,0,0,0,1,0
I39_15_04.png,I39,Denoise,4,1.77,19.25,0,0,0,1,0
I39_15_05.png,I39,Denoise,5,1.47,11.75,0,0,0,1,1
I39_01_01.png,I39,Gaussian blur,1,4.73,93.25,0,0,0,0,0
I39_01_02.png,I39,Gaussian blur,2,4.43,85.75,0,0,0,0,0
I39_01_03.png,I39,Gaussian blur,3,2.97,49.25,1,0,0,0,0
I39_01_04.png,I39,Gaussian blur,4,1.8,20.0,1,0,0,0,0
I39_01_05.png,I39,Gaussian blur,5,1.32,8.0,1,0,0,0,1
I39_24_01.png,I39,High sharpen,1,3.63,65.75,0,0,0,0,0
I39_24_02.png,I39,High sharpen,2,2.7,42.5,0,0,0,0,0
I39_24_03.png,I39,High sharpen,3,1.77,19.25,0,0,0,0,0
I39_24_04.png,I39,High sharpen,4,1.2,5.0,0,0,0,0,0
I39_24_05.png,I39,High sharpen,5,1.17,4.25,0,0,0,0,1
I39_13_01.png,I39,Impulse noise,1,3.23,55.75,0,0,0,0,0
I39_13_02.png,I39,Impulse noise,2,3.03,50.75,0,0,0,0,0
I39_13_03.png,I39,Impulse noise,3,2.77,44.25,0,0,0,1,0
I39_13_04.png,I39,Impulse noise,4,2.43,35.75,0,0,0,1,0
I39_13_05.png,I39,Impulse noise,5,2.07,26.75,0,0,0,1,1
I39_10_01.png,I39,JPEG,1,4.5,87.5,0,0,0,0,0
I39_10_02.png,I39,JPEG,2,4.53,88.25,0,0,0,0,0
I39_10_03.png,I39,JPEG,3,4.07,76.75,0,0,0,0,1
I39_10_04.png,I39,JPEG,4,2.13,28.25,0,0,0,0,1
I39_10_05.png,I39,JPEG,5,1.43,10.75,0,0,0,0,1
I39_09_01.png,I39,JPEG2000,1,4.74,93.5,0,0,0,0,0
I39_09_02.png,I39,JPEG2000,2,4.27,81.75,0,0,0,0,0
I39_09_03.png,I39,JPEG2000,3,4.0,75.0,0,0,0,0,1
I39_09_04.png,I39,JPEG2000,4,2.13,28.25,0,0,0,0,1
I39_09_05.png,I39,JPEG2000,5,1.27,6.75,0,0,0,0,1
I39_19_01.png,I39,Jitter,1,4.43,85.75,0,0,0,0,0
I39_19_02.png,I39,Jitter,2,3.7,67.5,0,0,0,0,0
I39_19_03.png,I39,Jitter,3,2.43,35.75,0,0,0,0,0
I39_19_04.png,I39,Jitter,4,1.5,12.5,0,0,0,0,0
I39_19_05.png,I39,Jitter,5,1.07,1.75,0,0,0,0,1
I39_02_01.png,I39,Lens blur,1,4.13,78.25,0,0,0,0,0
I39_02_02.png,I39,Lens blur,2,2.4,35.0,0,0,0,0,0
I39_02_03.png,I39,Lens blur,3,1.73,18.25,1,0,0,0,0
I39_02_04.png,I39,Lens blur,4,1.37,9.25,1,0,0,0,0
I39_02_05.png,I39,Lens blur,5,1.2,5.0,1,0,0,0,1
I39_18_01.png,I39,Mean shift,1,4.53,88.25,0,0,0,0,0
I39_18_02.png,I39,Mean shift,2,4.57,89.25,0,0,0,0,0
I39_18_03.png,I39,Mean shift,3,4.63,90.75,0,0,0,0,0
I39_18_04.png,I39,Mean shift,4,4.47,86.75,0,0,0,0,0
I39_18_05.png,I39,Mean shift,5,4.03,75.75,0,0,0,0,1
I39_03_01.png,I39,Motion blur,1,4.77,94.25,0,0,0,0,0
I39_03_02.png,I39,Motion blur,2,4.33,83.25,0,0,0,0,0
I39_03_03.png,I39,Motion blur,3,2.77,44.25,1,0,0,0,0
I39_03_04.png,I39,Motion blur,4,1.97,24.25,1,0,0,0,0
I39_03_05.png,I39,Motion blur,5,1.47,11.75,1,0,0,0,1
I39_14_01.png,I39,Multiplicative noise,1,4.6,90.0,0,0,0,0,0
I39_14_02.png,I39,Multiplicative noise,2,4.52,88.0,0,0,0,0,0
I39_14_03.png,I39,Multiplicative noise,3,3.33,58.25,0,0,0,1,0
I39_14_04.png,I39,Multiplicative noise,4,3.07,51.75,0,0,0,1,0
I39_14_05.png,I39,Multiplicative noise,5,2.07,26.75,0,0,0,1,1
I39_20_01.png,I39,Non-eccentricity patch,1,4.4,85.0,0,0,0,0,0
I39_20_02.png,I39,Non-eccentricity patch,2,4.23,80.75,0,0,0,0,0
I39_20_03.png,I39,Non-eccentricity patch,3,3.8,70.0,0,0,0,0,0
I39_20_04.png,I39,Non-eccentricity patch,4,3.23,55.75,0,0,0,0,0
I39_20_05.png,I39,Non-eccentricity patch,5,2.52,38.0,0,0,0,0,1
I39_21_01.png,I39,Pixelate,1,4.0,75.0,0,0,0,0,0
I39_21_02.png,I39,Pixelate,2,2.7,42.5,0,0,0,0,0
I39_21_03.png,I39,Pixelate,3,2.17,29.25,0,0,0,0,0
I39_21_04.png,I39,Pixelate,4,2.27,31.75,0,0,0,0,0
I39_21_05.png,I39,Pixelate,5,1.1,2.5,0,0,0,0,1
I39_22_01.png,I39,Quantization,1,4.53,88.25,0,0,0,0,0
I39_22_02.png,I39,Quantization,2,4.63,90.75,0,0,0,0,0
I39_22_03.png,I39,Quantization,3,4.63,90.75,0,0,0,0,0
I39_22_04.png,I39,Quantization,4,4.57,89.25,0,0,0,0,0
I39_22_05.png,I39,Quantization,5,4.37,84.25,0,0,0,0,1
I39_11_01.png,I39,White noise,1,4.53,88.25,0,0,0,0,0
I39_11_02.png,I39,White noise,2,4.07,76.75,0,0,0,0,0
I39_11_03.png,I39,White noise,3,3.73,68.25,0,0,0,1,0
I39_11_04.png,I39,White noise,4,3.17,54.25,0,0,0,1,0
I39_11_05.png,I39,White noise,5,2.47,36.75,0,0,0,1,1
I39_12_01.png,I39,White noise in color component,1,4.73,93.25,0,0,0,0,0
I39_12_02.png,I39,White noise in color component,2,4.33,83.25,0,0,0,0,0
I39_12_03.png,I39,White noise in color component,3,3.8,70.0,0,0,0,1,0
I39_12_04.png,I39,White noise in color component,4,3.27,56.75,0,0,0,1,0
I39_12_05.png,I39,White noise in color component,5,2.7,42.5,0,0,0,1,1
I39.png,I39,none,0,,100.0,0,0,0,0,0
I40_16_01.png,I40,Brighten,1,4.26,81.5,0,0,0,0,0
I40_16_02.png,I40,Brighten,2,4.0,75.0,0,0,0,0,0
I40_16_03.png,I40,Brighten,3,3.2,55.0,0,0,1,0,0
I40_16_04.png,I40,Brighten,4,2.43,35.75,0,0,1,0,0
I40_16_05.png,I40,Brighten,5,1.53,13.25,0,0,1,0,1
I40_23_01.png,I40,Color block,1,2.2,30.0,0,0,0,0,0
I40_23_02.png,I40,Color block,2,2.4,35.0,0,0,0,0,0
I40_23_03.png,I40,Color block,3,1.83,20.75,0,0,0,0,1
I40_23_04.png,I40,Color block,4,2.43,35.75,0,0,0,0,1
I40_23_05.png,I40,Color block,5,1.9,22.5,0,0,0,0,1
I40_04_01.png,I40,Color diffusion,1,4.13,78.25,0,0,0,0,0
I40_04_02.png,I40,Color diffusion,2,2.37,34.25,0,0,0,0,0
I40_04_03.png,I40,Color diffusion,3,1.73,18.25,0,0,0,0,0
I40_04_04.png,I40,Color diffusion,4,1.47,11.75,0,0,0,0,0
I40_04_05.png,I40,Color diffusion,5,1.43,10.75,0,0,0,0,1
I40_06_01.png,I40,Color quantization,1,4.13,78.25,0,0,0,0,0
I40_06_02.png,I40,Color quantization,2,4.27,81.75,0,0,0,0,0
I40_06_03.png,I40,Color quantization,3,3.77,69.25,0,0,0,0,1
I40_06_04.png,I40,Color quantization,4,3.97,74.25,0,0,0,0,1
I40_06_05.png,I40,Color quantization,5,2.68,42.0,0,0,0,0,1
I40_07_01.png,I40,Color saturation 1,1,2.6,40.0,0,0,0,0,0
I40_07_02.png,I40,Color saturation 1,2,2.23,30.75,0,0,0,0,0
I40_07_03.png,I40,Color saturation 1,3,2.0,25.0,0,0,0,0,0
I40_07_04.png,I40,Color saturation 1,4,2.0,25.0,0,0,0,0,0
I40_07_05.png,I40,Color saturation 1,5,1.87,21.75,0,0,0,0,1
I40_08_01.png,I40,Color saturation 2,1,4.47,86.75,0,0,0,0,0
I40_08_02.png,I40,Color saturation 2,2,3.23,55.75,0,0,0,0,0
I40_08_03.png,I40,Color saturation 2,3,2.27,31.75,0,0,0,0,0
I40_08_04.png,I40,Color saturation 2,4,1.67,16.75,0,0,0,0,0
I40_08_05.png,I40,Color saturation 2,5,1.37,9.25,0,0,0,0,1
I40_05_01.png,I40,Color shift,1,3.7,67.5,0,0,0,0,0
I40_05_02.png,I40,Color shift,2,1.73,18.25,0,0,0,0,0
I40_05_03.png,I40,Color shift,3,1.53,13.25,0,0,0,0,0
I40_05_04.png,I40,Color shift,4,1.33,8.25,0,0,0,0,0
I40_05_05.png,I40,Color shift,5,1.37,9.25,0,0,0,0,1
I40_25_01.png,I40,Contrast change,1,3.63,65.75,0,0,0,0,0
I40_25_02.png,I40,Contrast change,2,3.47,61.75,0,0,0,0,0
I40_25_03.png,I40,Contrast change,3,3.93,73.25,0,0,0,0,0
I40_25_04.png,I40,Contrast change,4,3.87,71.75,0,0,0,0,0
I40_25_05.png,I40,Contrast change,5,2.45,36.25,0,0,0,0,1
I40_17_01.png,I40,Darken,1,4.53,88.25,0,0,0,0,0
I40_17_02.png,I40,Darken,2,4.47,86.75,0,0,0,0,0
I40_17_03.png,I40,Darken,3,3.93,73.25,0,1,0,0,0
I40_17_04.png,I40,Darken,4,3.13,53.25,0,1,0,0,0
I40_17_05.png,I40,Darken,5,1.87,21.75,0,1,0,0,1
I40_15_01.png,I40,Denoise,1,3.1,52.5,0,0,0,0,0
I40_15_02.png,I40,Denoise,2,2.23,30.75,0,0,0,0,0
I40_15_03.png,I40,Denoise,3,1.83,20.75,0,0,0,1,0
I40_15_04.png,I40,Denoise,4,1.7,17.5,0,0,0,1,0
I40_15_05.png,I40,Denoise,5,1.7,17.5,0,0,0,1,1
I40_01_01.png,I40,Gaussian blur,1,4.27,81.75,0,0,0,0,0
I40_01_02.png,I40,Gaussian blur,2,3.83,70.75,0,0,0,0,0
I40_01_03.png,I40,Gaussian blur,3,2.17,29.25,1,0,0,0,0
I40_01_04.png,I40,Gaussian blur,4,1.57,14.25,1,0,0,0,0
I40_01_05.png,I40,Gaussian blur,5,1.1,2.5,1,0,0,0,1
I40_24_01.png,I40,High sharpen,1,3.23,55.75,0,0,0,0,0
I40_24_02.png,I40,High sharpen,2,1.97,24.25,0,0,0,0,0
I40_24_03.png,I40,High sharpen,3,1.8,20.0,0,0,0,0,0
I40_24_04.png,I40,High sharpen,4,1.33,8.25,0,0,0,0,0
I40_24_05.png,I40,High sharpen,5,1.17,4.25,0,0,0,0,1
I40_13_01.png,I40,Impulse noise,1,4.23,80.75,0,0,0,0,0
I40_13_02.png,I40,Impulse noise,2,3.27,56.75,0,0,0,0,0
I40_13_03.png,I40,Impulse noise,3,2.8,45.0,0,0,0,1,0
I40_13_04.png,I40,Impulse noise,4,2.6,40.0,0,0,0,1,0
I40_13_05.png,I40,Impulse noise,5,2.17,29.25,0,0,0,1,1
I40_10_01.png,I40,JPEG,1,4.2,80.0,0,0,0,0,0
I40_10_02.png,I40,JPEG,2,4.2,80.0,0,0,0,0,0
I40_10_03.png,I40,JPEG,3,3.97,74.25,0,0,0,0,1
I40_10_04.png,I40,JPEG,4,2.5,37.5,0,0,0,0,1
I40_10_05.png,I40,JPEG,5,1.57,14.25,0,0,0,0,1
I40_09_01.png,I40,JPEG2000,1,4.2,80.0,0,0,0,0,0
I40_09_02.png,I40,JPEG2000,2,3.33,58.25,0,0,0,0,0
I40_09_03.png,I40,JPEG2000,3,3.0,50.0,0,0,0,0,1
I40_09_04.png,I40,JPEG2000,4,1.5,12.5,0,0,0,0,1
I40_09_05.png,I40,JPEG2000,5,1.23,5.75,0,0,0,0,1
I40_19_01.png,I40,Jitter,1,4.1,77.5,0,0,0,0,0
I40_19_02.png,I40,Jitter,2,3.9,72.5,0,0,0,0,0
I40_19_03.png,I40,Jitter,3,2.37,34.25,0,0,0,0,0
I40_19_04.png,I40,Jitter,4,1.6,15.0,0,0,0,0,0
I40_19_05.png,I40,Jitter,5,1.2,5.0,0,0,0,0,1
I40_02_01.png,I40,Lens blur,1,2.83,45.75,0,0,0,0,0
I40_02_02.png,I40,Lens blur,2,2.0,25.0,0,0,0,0,0
I40_02_03.png,I40,Lens blur,3,1.5,12.5,1,0,0,0,0
I40_02_04.png,I40,Lens blur,4,1.4,10.0,1,0,0,0,0
I40_02_05.png,I40,Lens blur,5,1.1,2.5,1,0,0,0,1
I40_18_01.png,I40,Mean shift,1,4.13,78.25,0,0,0,0,0
I40_18_02.png,I40,Mean shift,2,4.4,85.0,0,0,0,0,0
I40_18_03.png,I40,Mean shift,3,4.6,90.0,0,0,0,0,0
I40_18_04.png,I40,Mean shift,4,4.03,75.75,0,0,0,0,0
I40_18_05.png,I40,Mean shift,5,3.83,70.75,0,0,0,0,1
I40_03_01.png,I40,Motion blur,1,4.3,82.5,0,0,0,0,0
I40_03_02.png,I40,Motion blur,2,3.27,56.75,0,0,0,0,0
I40_03_03.png,I40,Motion blur,3,2.23,30.75,1,0,0,0,0
I40_03_04.png,I40,Motion blur,4,1.37,9.25,1,0,0,0,0
I40_03_05.png,I40,Motion blur,5,1.17,4.25,1,0,0,0,1
I40_14_01.png,I40,Multiplicative noise,1,4.33,83.25,0,0,0,0,0
I40_14_02.png,I40,Multiplicative noise,2,4.3,82.5,0,0,0,0,0
I40_14_03.png,I40,Multiplicative noise,3,4.33,83.25,0,0,0,1,0
I40_14_04.png,I40,Multiplicative noise,4,3.8,70.0,0,0,0,1,0
I40_14_05.png,I40,Multiplicative noise,5,3.07,51.75,0,0,0,1,1
I40_20_01.png,I40,Non-eccentricity patch,1,4.47,86.75,0,0,0,0,0
I40_20_02.png,I40,Non-eccentricity patch,2,3.03,50.75,0,0,0,0,0
I40_20_03.png,I40,Non-eccentricity patch,3,3.23,55.75,0,0,0,0,0
I40_20_04.png,I40,Non-eccentricity patch,4,3.07,51.75,0,0,0,0,0
I40_20_05.png,I40,Non-eccentricity patch,5,3.64,66.0,0,0,0,0,1
I40_21_01.png,I40,Pixelate,1,3.9,72.5,0,0,0,0,0
I40_21_02.png,I40,Pixelate,2,3.03,50.75,0,0,0,0,0
I40_21_03.png,I40,Pixelate,3,2.67,41.75,0,0,0,0,0
I40_21_04.png,I40,Pixelate,4,3.0,50.0,0,0,0,0,0
I40_21_05.png,I40,Pixelate,5,1.33,8.25,0,0,0,0,1
I40_22_01.png,I40,Quantization,1,4.53,88.25,0,0,0,0,0
I40_22_02.png,I40,Quantization,2,4.33,83.25,0,0,0,0,0
I40_22_03.png,I40,Quantization,3,4.07,76.75,0,0,0,0,0
I40_22_04.png,I40,Quantization,4,4.37,84.25,0,0,0,0,0
I40_22_05.png,I40,Quantization,5,3.97,74.25,0,0,0,0,1
I40_11_01.png,I40,White noise,1,4.43,85.75,0,0,0,0,0
I40_11_02.png,I40,White noise,2,4.43,85.75,0,0,0,0,0
I40_11_03.png,I40,White noise,3,3.83,70.75,0,0,0,1,0
I40_11_04.png,I40,White noise,4,3.77,69.25,0,0,0,1,0
I40_11_05.png,I40,White noise,5,3.33,58.25,0,0,0,1,1
I40_12_01.png,I40,White noise in color component,1,4.57,89.25,0,0,0,0,0
I40_12_02.png,I40,White noise in color component,2,4.5,87.5,0,0,0,0,0
I40_12_03.png,I40,White noise in color component,3,3.77,69.25,0,0,0,1,0
I40_12_04.png,I40,White noise in color component,4,3.6,65.0,0,0,0,1,0
I40_12_05.png,I40,White noise in color component,5,3.43,60.75,0,0,0,1,1
I40.png,I40,none,0,,100.0,0,0,0,0,0
I41_16_01.png,I41,Brighten,1,4.6,90.0,0,0,0,0,0
I41_16_02.png,I41,Brighten,2,4.53,88.25,0,0,0,0,0
I41_16_03.png,I41,Brighten,3,3.33,58.25,0,0,1,0,0
I41_16_04.png,I41,Brighten,4,2.3,32.5,0,0,1,0,0
I41_16_05.png,I41,Brighten,5,1.4,10.0,0,0,1,0,1
I41_23_01.png,I41,Color block,1,2.93,48.25,0,0,0,0,0
I41_23_02.png,I41,Color block,2,3.13,53.25,0,0,0,0,0
I41_23_03.png,I41,Color block,3,2.33,33.25,0,0,0,0,1
I41_23_04.png,I41,Color block,4,2.27,31.75,0,0,0,0,1
I41_23_05.png,I41,Color block,5,2.17,29.25,0,0,0,0,1
I41_04_01.png,I41,Color diffusion,1,4.67,91.75,0,0,0,0,0
I41_04_02.png,I41,Color diffusion,2,2.63,40.75,0,0,0,0,0
I41_04_03.png,I41,Color diffusion,3,1.4,10.0,0,0,0,0,0
I41_04_04.png,I41,Color diffusion,4,1.37,9.25,0,0,0,0,0
I41_04_05.png,I41,Color diffusion,5,1.2,5.0,0,0,0,0,1
I41_06_01.png,I41,Color quantization,1,4.27,81.75,0,0,0,0,0
I41_06_02.png,I41,Color quantization,2,3.87,71.75,0,0,0,0,0
I41_06_03.png,I41,Color quantization,3,3.7,67.5,0,0,0,0,1
I41_06_04.png,I41,Color quantization,4,2.81,45.25,0,0,0,0,1
I41_06_05.png,I41,Color quantization,5,1.83,20.75,0,0,0,0,1
I41_07_01.png,I41,Color saturation 1,1,3.13,53.25,0,0,0,0,0
I41_07_02.png,I41,Color saturation 1,2,2.57,39.25,0,0,0,0,0
I41_07_03.png,I41,Color saturation 1,3,1.93,23.25,0,0,0,0,0
I41_07_04.png,I41,Color saturation 1,4,2.0,25.0,0,0,0,0,0
I41_07_05.png,I41,Color saturation 1,5,1.7,17.5,0,0,0,0,1
I41_08_01.png,I41,Color saturation 2,1,4.53,88.25,0,0,0,0,0
I41_08_02.png,I41,Color saturation 2,2,3.77,69.25,0,0,0,0,0
I41_08_03.png,I41,Color saturation 2,3,2.5,37.5,0,0,0,0,0
I41_08_04.png,I41,Color saturation 2,4,2.27,31.75,0,0,0,0,0
I41_08_05.png,I41,Color saturation 2,5,1.37,9.25,0,0,0,0,1
I41_05_01.png,I41,Color shift,1,4.8,95.0,0,0,0,0,0
I41_05_02.png,I41,Color shift,2,2.9,47.5,0,0,0,0,0
I41_05_03.png,I41,Color shift,3,2.8,45.0,0,0,0,0,0
I41_05_04.png,I41,Color shift,4,2.4,35.0,0,0,0,0,0
I41_05_05.png,I41,Color shift,5,2.5,37.5,0,0,0,0,1
I41_25_01.png,I41,Contrast change,1,3.73,68.25,0,0,0,0,0
I41_25_02.png,I41,Contrast change,2,4.23,80.75,0,0,0,0,0
I41_25_03.png,I41,Contrast change,3,4.53,88.25,0,0,0,0,0
I41_25_04.png,I41,Contrast change,4,4.6,90.0,0,0,0,0,0
I41_25_05.png,I41,Contrast change,5,3.97,74.25,0,0,0,0,1
I41_17_01.png,I41,Darken,1,4.5,87.5,0,0,0,0,0
